Request id,Pickup point,Driver id,Status,Request,timestamp,Drop,timestamp,Pick_up_Hour,Drop_Hour,Req_Hour_Bucket,Drop_Hour_Bracket ,Cancelled Flag,No cars availabe ,Time_slot
3591,Airport,0,No Cars Available,13-Jul-16,6:33:53 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3595,Airport,0,No Cars Available,13-Jul-16,6:35:14 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3597,Airport,0,No Cars Available,13-Jul-16,6:36:44 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3599,Airport,0,No Cars Available,13-Jul-16,6:38:39 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3596,Airport,0,No Cars Available,13-Jul-16,6:39:24 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3604,Airport,0,No Cars Available,13-Jul-16,6:43:05 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3603,Airport,0,No Cars Available,13-Jul-16,6:44:18 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3605,Airport,0,No Cars Available,13-Jul-16,6:44:35 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3600,Airport,0,No Cars Available,13-Jul-16,6:45:35 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3607,Airport,0,No Cars Available,13-Jul-16,6:45:35 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3608,Airport,0,No Cars Available,13-Jul-16,6:47:45 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3611,Airport,0,No Cars Available,13-Jul-16,6:48:37 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3609,City,0,No Cars Available,13-Jul-16,6:49:22 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3610,Airport,0,No Cars Available,13-Jul-16,6:49:37 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3616,Airport,0,No Cars Available,13-Jul-16,6:49:39 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3606,Airport,0,No Cars Available,13-Jul-16,6:50:47 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3614,City,0,No Cars Available,13-Jul-16,6:51:25 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3618,Airport,0,No Cars Available,13-Jul-16,6:52:47 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3612,Airport,0,No Cars Available,13-Jul-16,6:53:47 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3623,Airport,0,No Cars Available,13-Jul-16,6:54:25 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3619,Airport,0,No Cars Available,13-Jul-16,6:55:46 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3627,Airport,0,No Cars Available,13-Jul-16,6:57:10 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3635,Airport,0,No Cars Available,13-Jul-16,6:58:18 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3629,Airport,0,No Cars Available,13-Jul-16,6:58:26 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,0,1,Night
3626,Airport,0,No Cars Available,13-Jul-16,7:00:30 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3633,City,0,No Cars Available,13-Jul-16,7:00:33 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3637,Airport,0,No Cars Available,13-Jul-16,7:05:33 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3639,Airport,0,No Cars Available,13-Jul-16,7:05:47 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3628,Airport,0,No Cars Available,13-Jul-16,7:06:14 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3642,Airport,0,No Cars Available,13-Jul-16,7:07:22 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3636,Airport,0,No Cars Available,13-Jul-16,7:07:30 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3647,Airport,0,No Cars Available,13-Jul-16,7:09:37 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3655,Airport,0,No Cars Available,13-Jul-16,7:11:24 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3643,Airport,0,No Cars Available,13-Jul-16,7:12:31 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3654,Airport,0,No Cars Available,13-Jul-16,7:15:11 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3652,Airport,0,No Cars Available,13-Jul-16,7:16:09 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3650,Airport,0,No Cars Available,13-Jul-16,7:17:13 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3665,Airport,0,No Cars Available,13-Jul-16,7:21:54 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3663,Airport,0,No Cars Available,13-Jul-16,7:22:20 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3664,Airport,0,No Cars Available,13-Jul-16,7:22:42 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3659,Airport,0,No Cars Available,13-Jul-16,7:24:25 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3677,Airport,0,No Cars Available,13-Jul-16,7:24:59 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3670,Airport,0,No Cars Available,13-Jul-16,7:25:15 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3669,Airport,0,No Cars Available,13-Jul-16,7:25:45 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3675,Airport,0,No Cars Available,13-Jul-16,7:25:56 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3682,Airport,0,No Cars Available,13-Jul-16,7:31:18 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3674,Airport,0,No Cars Available,13-Jul-16,7:31:23 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3678,Airport,0,No Cars Available,13-Jul-16,7:33:06 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3673,Airport,0,No Cars Available,13-Jul-16,7:35:06 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3687,Airport,0,No Cars Available,13-Jul-16,7:35:08 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3683,Airport,0,No Cars Available,13-Jul-16,7:36:32 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3685,Airport,0,No Cars Available,13-Jul-16,7:37:11 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3684,Airport,0,No Cars Available,13-Jul-16,7:38:01 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3692,Airport,0,No Cars Available,13-Jul-16,7:40:17 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3680,Airport,0,No Cars Available,13-Jul-16,7:40:23 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3689,Airport,0,No Cars Available,13-Jul-16,7:41:10 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3696,Airport,0,No Cars Available,13-Jul-16,7:43:04 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3693,Airport,0,No Cars Available,13-Jul-16,7:43:10 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3695,Airport,0,No Cars Available,13-Jul-16,7:43:55 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3709,Airport,0,No Cars Available,13-Jul-16,7:44:06 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3708,Airport,0,No Cars Available,13-Jul-16,7:45:28 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3699,Airport,0,No Cars Available,13-Jul-16,7:45:37 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3691,Airport,0,No Cars Available,13-Jul-16,7:46:25 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3705,Airport,0,No Cars Available,13-Jul-16,7:47:39 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3707,Airport,0,No Cars Available,13-Jul-16,7:48:27 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3706,Airport,0,No Cars Available,13-Jul-16,7:49:05 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3702,Airport,0,No Cars Available,13-Jul-16,7:50:13 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3700,Airport,0,No Cars Available,13-Jul-16,7:50:19 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3712,Airport,0,No Cars Available,13-Jul-16,7:51:31 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3698,Airport,0,No Cars Available,13-Jul-16,7:51:48 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3710,Airport,0,No Cars Available,13-Jul-16,7:51:59 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3714,Airport,0,No Cars Available,13-Jul-16,7:53:41 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3720,Airport,0,No Cars Available,13-Jul-16,7:55:51 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3719,Airport,0,No Cars Available,13-Jul-16,7:58:25 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3717,Airport,0,No Cars Available,13-Jul-16,7:58:46 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3715,Airport,0,No Cars Available,13-Jul-16,7:59:20 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3713,Airport,0,No Cars Available,13-Jul-16,7:59:37 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,0,1,Night
3716,Airport,0,No Cars Available,13-Jul-16,8:01:01 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3726,Airport,0,No Cars Available,13-Jul-16,8:04:40 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3724,Airport,0,No Cars Available,13-Jul-16,8:04:44 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3721,Airport,0,No Cars Available,13-Jul-16,8:04:47 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3729,Airport,0,No Cars Available,13-Jul-16,8:05:16 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3731,Airport,0,No Cars Available,13-Jul-16,8:06:18 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3733,Airport,0,No Cars Available,13-Jul-16,8:10:18 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3730,Airport,0,No Cars Available,13-Jul-16,8:11:01 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3735,Airport,0,No Cars Available,13-Jul-16,8:11:29 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3734,Airport,0,No Cars Available,13-Jul-16,8:12:37 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3737,Airport,0,No Cars Available,13-Jul-16,8:19:40 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3736,Airport,0,No Cars Available,13-Jul-16,8:20:28 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3746,Airport,0,No Cars Available,13-Jul-16,8:22:32 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3747,Airport,0,No Cars Available,13-Jul-16,8:25:39 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3751,Airport,0,No Cars Available,13-Jul-16,8:29:44 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3750,Airport,0,No Cars Available,13-Jul-16,8:30:48 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3752,Airport,0,No Cars Available,13-Jul-16,8:31:09 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3754,Airport,0,No Cars Available,13-Jul-16,8:32:20 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3749,Airport,0,No Cars Available,13-Jul-16,8:32:47 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3757,Airport,0,No Cars Available,13-Jul-16,8:33:07 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3765,Airport,0,No Cars Available,13-Jul-16,8:35:05 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3756,Airport,0,No Cars Available,13-Jul-16,8:35:23 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3764,Airport,0,No Cars Available,13-Jul-16,8:35:36 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3770,Airport,0,No Cars Available,13-Jul-16,8:39:19 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3778,Airport,0,No Cars Available,13-Jul-16,8:40:26 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3772,Airport,0,No Cars Available,13-Jul-16,8:40:37 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3760,Airport,0,No Cars Available,13-Jul-16,8:40:53 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3779,Airport,0,No Cars Available,13-Jul-16,8:42:31 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3773,Airport,0,No Cars Available,13-Jul-16,8:43:54 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3769,Airport,0,No Cars Available,13-Jul-16,8:44:38 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3781,Airport,0,No Cars Available,13-Jul-16,8:44:50 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3785,City,0,No Cars Available,13-Jul-16,8:45:01 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3776,Airport,0,No Cars Available,13-Jul-16,8:45:56 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3775,Airport,0,No Cars Available,13-Jul-16,8:46:35 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3783,Airport,0,No Cars Available,13-Jul-16,8:48:35 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3784,Airport,0,No Cars Available,13-Jul-16,8:49:06 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3787,Airport,0,No Cars Available,13-Jul-16,8:49:24 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3791,Airport,0,No Cars Available,13-Jul-16,8:51:10 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3796,Airport,0,No Cars Available,13-Jul-16,8:51:18 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3790,Airport,0,No Cars Available,13-Jul-16,8:52:04 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3792,Airport,0,No Cars Available,13-Jul-16,8:53:15 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3793,Airport,0,No Cars Available,13-Jul-16,8:54:38 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3797,Airport,0,No Cars Available,13-Jul-16,8:56:07 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3800,Airport,0,No Cars Available,13-Jul-16,8:56:26 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3803,Airport,0,No Cars Available,13-Jul-16,8:58:17 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3799,City,0,No Cars Available,13-Jul-16,8:58:40 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,0,1,Night
3802,Airport,0,No Cars Available,13-Jul-16,9:00:00 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3811,Airport,0,No Cars Available,13-Jul-16,9:02:40 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3805,Airport,0,No Cars Available,13-Jul-16,9:03:19 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3815,Airport,0,No Cars Available,13-Jul-16,9:07:33 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3812,City,0,No Cars Available,13-Jul-16,9:09:20 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3816,Airport,0,No Cars Available,13-Jul-16,9:09:28 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3821,Airport,0,No Cars Available,13-Jul-16,9:10:59 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3814,Airport,0,No Cars Available,13-Jul-16,9:11:29 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3829,Airport,0,No Cars Available,13-Jul-16,9:13:20 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3825,Airport,0,No Cars Available,13-Jul-16,9:14:01 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3833,Airport,0,No Cars Available,13-Jul-16,9:18:49 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3823,Airport,0,No Cars Available,13-Jul-16,9:20:00 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3828,City,0,No Cars Available,13-Jul-16,9:20:59 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3836,Airport,0,No Cars Available,13-Jul-16,9:21:26 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3824,Airport,0,No Cars Available,13-Jul-16,9:22:11 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3832,Airport,0,No Cars Available,13-Jul-16,9:23:59 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3846,Airport,0,No Cars Available,13-Jul-16,9:25:46 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3837,Airport,0,No Cars Available,13-Jul-16,9:27:41 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3835,Airport,0,No Cars Available,13-Jul-16,9:27:42 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3838,Airport,0,No Cars Available,13-Jul-16,9:28:20 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3844,Airport,0,No Cars Available,13-Jul-16,9:28:29 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3845,Airport,0,No Cars Available,13-Jul-16,9:30:19 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3842,Airport,0,No Cars Available,13-Jul-16,9:33:44 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3853,Airport,0,No Cars Available,13-Jul-16,9:34:46 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3848,Airport,0,No Cars Available,13-Jul-16,9:34:47 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3860,Airport,0,No Cars Available,13-Jul-16,9:36:01 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3855,Airport,0,No Cars Available,13-Jul-16,9:36:25 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3862,City,0,No Cars Available,13-Jul-16,9:37:00 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3854,Airport,0,No Cars Available,13-Jul-16,9:37:17 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3851,Airport,0,No Cars Available,13-Jul-16,9:38:06 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3858,Airport,0,No Cars Available,13-Jul-16,9:38:48 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3869,Airport,0,No Cars Available,13-Jul-16,9:43:47 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3864,Airport,0,No Cars Available,13-Jul-16,9:45:06 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3861,Airport,0,No Cars Available,13-Jul-16,9:47:25 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3873,Airport,0,No Cars Available,13-Jul-16,9:47:58 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3868,Airport,0,No Cars Available,13-Jul-16,9:48:20 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3870,Airport,0,No Cars Available,13-Jul-16,9:48:57 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3871,Airport,0,No Cars Available,13-Jul-16,9:49:18 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3884,Airport,0,No Cars Available,13-Jul-16,9:51:47 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3878,Airport,0,No Cars Available,13-Jul-16,9:51:55 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3894,Airport,0,No Cars Available,13-Jul-16,9:52:24 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3885,Airport,0,No Cars Available,13-Jul-16,9:53:07 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3877,Airport,0,No Cars Available,13-Jul-16,9:53:34 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3886,Airport,0,No Cars Available,13-Jul-16,9:53:48 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3874,Airport,0,No Cars Available,13-Jul-16,9:54:13 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3893,Airport,0,No Cars Available,13-Jul-16,9:56:38 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3891,Airport,0,No Cars Available,13-Jul-16,9:57:08 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3888,Airport,0,No Cars Available,13-Jul-16,9:57:45 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3876,Airport,0,No Cars Available,13-Jul-16,9:58:16 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3875,Airport,0,No Cars Available,13-Jul-16,9:59:13 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3898,Airport,0,No Cars Available,13-Jul-16,9:59:30 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,0,1,Night
3895,Airport,0,No Cars Available,13-Jul-16,10:01:49 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3900,Airport,0,No Cars Available,13-Jul-16,10:03:00 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3904,Airport,0,No Cars Available,13-Jul-16,10:03:45 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3892,Airport,0,No Cars Available,13-Jul-16,10:05:11 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3899,Airport,0,No Cars Available,13-Jul-16,10:05:37 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3910,Airport,0,No Cars Available,13-Jul-16,10:05:57 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3901,Airport,0,No Cars Available,13-Jul-16,10:09:27 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3902,Airport,0,No Cars Available,13-Jul-16,10:09:31 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3903,Airport,0,No Cars Available,13-Jul-16,10:11:11 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3906,Airport,0,No Cars Available,13-Jul-16,10:12:01 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3907,Airport,0,No Cars Available,13-Jul-16,10:12:13 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3918,City,0,No Cars Available,13-Jul-16,10:12:25 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3912,Airport,0,No Cars Available,13-Jul-16,10:12:35 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3928,City,0,No Cars Available,13-Jul-16,10:14:33 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3911,Airport,0,No Cars Available,13-Jul-16,10:14:56 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3923,City,0,No Cars Available,13-Jul-16,10:18:14 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3922,City,0,No Cars Available,13-Jul-16,10:18:36 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3931,Airport,0,No Cars Available,13-Jul-16,10:21:30 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3930,City,0,No Cars Available,13-Jul-16,10:22:57 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3921,City,0,No Cars Available,13-Jul-16,10:23:03 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3926,Airport,0,No Cars Available,13-Jul-16,10:23:25 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3919,Airport,0,No Cars Available,13-Jul-16,10:23:26 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3933,Airport,0,No Cars Available,13-Jul-16,10:27:01 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3937,City,0,No Cars Available,13-Jul-16,10:28:10 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3929,Airport,0,No Cars Available,13-Jul-16,10:28:45 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3941,City,0,No Cars Available,13-Jul-16,10:30:11 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
3936,City,0,No Cars Available,13-Jul-16,10:30:44 PM,0-Jan-00,,22,0,22:00-23:00,00:00-01:00,0,1,Night
